gain	47	7	-97.14
gain	7	48	-106.68
gain	48	7	-106.68
gain	8	9	-80.23
gain	9	8	-80.23
gain	8	10	-81.17
gain	10	8	-81.17
gain	8	11	-90.41
gain	11	8	-90.41
gain	8	12	-97.83
gain	12	8	-97.83
gain	8	13	-104.23
gain	13	8	-104.23
gain	8	14	-81.10
gain	14	8	-81.10
gain	8	15	-73.18
gain	15	8	-73.18
gain	8	16	-72.28
gain	16	8	-72.28
gain	8	17	-80.90
gain	17	8	-80.90
gain	8	18	-83.06
gain	18	8	-83.06
gain	8	19	-79.56
gain	19	8	-79.56
gain	8	20	-95.11
gain	20	8	-95.11
gain	8	21	-86.89
gain	21	8	-86.89
gain	8	22	-84.74
gain	22	8	-84.74
gain	8	23	-87.28
gain	23	8	-87.28
gain	8	24	-88.67
gain	24	8	-88.67
gain	8	25	-88.11
gain	25	8	-88.11
gain	8	26	-103.04
gain	26	8	-103.04
gain	8	27	-88.82
gain	27	8	-88.82
gain	8	28	-89.03
gain	28	8	-89.03
gain	8	29	-84.20
gain	29	8	-84.20
gain	8	30	-84.56
gain	30	8	-84.56
gain	8	31	-81.40
gain	31	8	-81.40
gain	8	32	-92.20
gain	32	8	-92.20
gain	8	33	-97.63
gain	33	8	-97.63
gain	8	34	-101.86
gain	34	8	-101.86
gain	8	35	-99.38
gain	35	8	-99.38
gain	8	36	-91.02
gain	36	8	-91.02
gain	8	37	-98.27
gain	37	8	-98.27
gain	8	38	-92.66
gain	38	8	-92.66
gain	8	39	-96.16
gain	39	8	-96.16
gain	8	40	-105.34
gain	40	8	-105.34
gain	8	41	-101.40
gain	41	8	-101.40
gain	8	42	-93.13
gain	42	8	-93.13
gain	8	43	-102.24
gain	43	8	-102.24
gain	8	44	-96.81
gain	44	8	-96.81
gain	8	45	-90.88
gain	45	8	-90.88
gain	8	46	-100.55
gain	46	8	-100.55
gain	8	47	-102.24
gain	47	8	-102.24
gain	8	48	-107.79
gain	48	8	-107.79
gain	9	10	-70.22
gain	10	9	-70.22
gain	9	11	-83.60
gain	11	9	-83.60
gain	9	12	-83.91
gain	12	9	-83.91
gain	9	13	-96.71
gain	13	9	-96.71
gain	9	14	-78.19
gain	14	9	-78.19
gain	9	15	-77.85
gain	15	9	-77.85
gain	9	16	-79.39
gain	16	9	-79.39
gain	9	17	-74.35
gain	17	9	-74.35
gain	9	18	-83.37
gain	18	9	-83.37
gain	9	19	-85.61
gain	19	9	-85.61
gain	9	20	-92.96
gain	20	9	-92.96
gain	9	21	-86.33
gain	21	9	-86.33
gain	9	22	-79.40
gain	22	9	-79.40
gain	9	23	-88.84
gain	23	9	-88.84
gain	9	24	-87.56
gain	24	9	-87.56
gain	9	25	-78.46
gain	25	9	-78.46
gain	9	26	-97.62
gain	26	9	-97.62
gain	9	27	-98.93
gain	27	9	-98.93
gain	9	28	-91.03
gain	28	9	-91.03
gain	9	29	-87.13
gain	29	9	-87.13
gain	9	30	-85.28
gain	30	9	-85.28
gain	9	31	-86.46
gain	31	9	-86.46
gain	9	32	-87.85
gain	32	9	-87.85
gain	9	33	-87.69
gain	33	9	-87.69
gain	9	34	-96.83
gain	34	9	-96.83
gain	9	35	-96.31
gain	35	9	-96.31
gain	9	36	-91.73
gain	36	9	-91.73
gain	9	37	-91.26
gain	37	9	-91.26
gain	9	38	-89.77
gain	38	9	-89.77
gain	9	39	-86.51
gain	39	9	-86.51
gain	9	40	-96.99
gain	40	9	-96.99
gain	9	41	-95.71
gain	41	9	-95.71
gain	9	42	-97.11
gain	42	9	-97.11
gain	9	43	-98.54
gain	43	9	-98.54
gain	9	44	-102.26
gain	44	9	-102.26
gain	9	45	-94.78
gain	45	9	-94.78
gain	9	46	-86.74
gain	46	9	-86.74
gain	9	47	-97.82
gain	47	9	-97.82
gain	9	48	-91.05
gain	48	9	-91.05
gain	10	11	-71.45
gain	11	10	-71.45
gain	10	12	-78.87
gain	12	10	-78.87
gain	10	13	-89.99
gain	13	10	-89.99
gain	10	14	-84.98
gain	14	10	-84.98
gain	10	15	-72.02
gain	15	10	-72.02
gain	10	16	-80.17
gain	16	10	-80.17
